DEPARTMENT,QTY,EQUIPMENT_ID,UNIT_COST,SALE_ID,SALE_DATE,HOSPITAL_ID,LAST_UPDATE_DATE
THEATRE,1,E0419,8605.07,M000000959,2021-05-27,FR_HOSP_8,2021-05-27 17:42:42.710
HDU,1,E0157,241.67,M000000960,2021-05-27,DE_HOSP_10,2021-05-27 10:39:39.190
OUT PATIENT DEPARTMENT,2,E0190,88.77,M000000960,2021-05-27,DE_HOSP_10,2021-05-27 10:39:39.190
"THEATRE, MATERNITY",1,E0428,14215.46,M000000960,2021-05-27,DE_HOSP_10,2021-05-27 10:39:39.190
MATERNITY,2,E0151,407.61,M000000960,2021-05-27,DE_HOSP_10,2021-05-27 10:39:39.190
EYE UNIT,1,E0138,860.51,M000000960,2021-05-27,DE_HOSP_10,2021-05-27 10:39:39.190
PHSYSIOTHERAPY,4,E0360,38.04,M000000960,2021-05-27,DE_HOSP_10,2021-05-27 10:39:39.190
LABORATORY,1,E0208,4690.6,M000000961,2021-05-27,DE_HOSP_7,2021-05-27 11:38:38.553
WARD,1,E0025,59.78,M000000961,2021-05-27,DE_HOSP_7,2021-05-27 11:38:38.553
ENT,2,E0111,135.87,M000000961,2021-05-27,DE_HOSP_7,2021-05-27 11:38:38.553
LABORATORY,2,E0199,2122.41,M000000962,2021-05-27,FR_HOSP_7,2021-05-27 12:20:20.877
OCCUPATIONAL THERAPY,3,E0282,63.41,M000000962,2021-05-27,FR_HOSP_7,2021-05-27 12:20:20.877
MINOR THEATRE,2,E0237,16.3,M000000962,2021-05-27,FR_HOSP_7,2021-05-27 12:20:20.877
LABORATORY,1,E0203,4076.09,M000000962,2021-05-27,FR_HOSP_7,2021-05-27 12:20:20.877
LABORATORY,4,E0179,58.88,M000000962,2021-05-27,FR_HOSP_7,2021-05-27 12:20:20.877
MCH/FP,1,E0217,40.76,M000000962,2021-05-27,FR_HOSP_7,2021-05-27 12:20:20.877
CASUALTY,2,E0006,10.87,M000000963,2021-05-27,FR_HOSP_4,2021-05-27 13:01:01.530
OUT PATIENT DEPARTMENT,2,E0030,634.06,M000000963,2021-05-27,FR_HOSP_4,2021-05-27 13:01:01.530
OCCUPATIONAL THERAPY,1,E0287,13.59,M000000964,2021-05-27,DE_HOSP_5,2021-05-27 14:21:21.247
X - RAY,2,E0471,543.48,M000000964,2021-05-27,DE_HOSP_5,2021-05-27 14:21:21.247
MINOR THEATRE,1,E0237,16.3,M000000965,2021-05-27,US_HOSP_6,2021-05-27 15:58:58.737
"THEATRE, MATERNITY",1,E0220,333.06,M000000965,2021-05-27,US_HOSP_6,2021-05-27 15:58:58.737
PHARMACY,3,E0349,634.06,M000000965,2021-05-27,US_HOSP_6,2021-05-27 15:58:58.737
X - RAY,1,E0473,1086.96,M000000965,2021-05-27,US_HOSP_6,2021-05-27 15:58:58.737
DENTAL LAB,1,E0081,452.9,M000000966,2021-05-27,DE_HOSP_6,2021-05-27 16:30:30.880
CASUALTY,2,E0042,407.61,M000000967,2021-05-27,FR_HOSP_3,2021-05-27 17:20:20.250
OUT PATIENT DEPARTMENT,4,E0025,59.78,M000000967,2021-05-27,FR_HOSP_3,2021-05-27 17:20:20.250
WARD,1,E0011,241.67,M000000968,2021-05-27,DE_HOSP_7,2021-05-27 10:11:11.230
THEATRE,3,E0157,241.67,M000000968,2021-05-27,DE_HOSP_7,2021-05-27 10:11:11.230
PHSYSIOTHERAPY,1,E0388,815.21,M000000969,2021-05-27,US_HOSP_1,2021-05-27 11:10:10.233
X - RAY,1,E0476,1811.59,M000000969,2021-05-27,US_HOSP_1,2021-05-27 11:10:10.233
DENTAL UNIT,1,E0099,3474.52,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
LABORATORY,1,E0208,4690.6,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
WARD,7,E0009,43.48,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
WARD,3,E0003,5.43,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
OUT PATIENT DEPARTMENT,4,E0009,43.48,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
CASUALTY,1,E0003,5.43,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
PHARMACY,2,E0353,135.87,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
EYE UNIT,2,E0132,58.88,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
PHARMACY,3,E0349,634.06,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
DENTAL UNIT,1,E0092,10857.87,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
PHSYSIOTHERAPY,1,E0371,45.29,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
MATERNITY,2,E0223,1358.7,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
OCCUPATIONAL THERAPY,2,E0297,135.87,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
ORTHOPAEDIC TECHNOLOGY,1,E0314,543.48,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
DENTAL LAB,1,E0067,5.43,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
OUT PATIENT DEPARTMENT,12,E0000,1.36,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
DENTAL LAB,1,E0069,27.17,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
ORTHOPAEDIC TECHNOLOGY,1,E0321,905.8,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
ICU,1,E0154,200,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
LABORATORY,1,E0177,299.56,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
ORTHOPAEDIC TECHNOLOGY,1,E0323,905.8,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
CASUALTY,4,E0020,200,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
X - RAY,1,E0489,49818.84,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
MATERNITY,2,E0217,40.76,M000000970,2021-05-28,FR_HOSP_7,2021-05-28 12:03:03.170
CASUALTY,1,E0018,49.82,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
X - RAY,2,E0175,42572.46,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
ENT,2,E0102,16.3,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
CASUALTY,1,E0029,200,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
ENT,1,E0123,543.48,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
"THEATRE, MATERNITY",1,E0429,24012.6,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
PHSYSIOTHERAPY,1,E0381,407.61,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
X - RAY,1,E0493,108695.65,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
OCCUPATIONAL THERAPY,1,E0282,63.41,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
ORTHOPAEDIC TECHNOLOGY,3,E0300,4.53,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
"THEATRE, MATERNITY",1,E0428,14215.46,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
PHSYSIOTHERAPY,1,E0390,3623.19,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
WARD,1,E0255,90.58,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
WARD,1,E0035,17.21,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
PHSYSIOTHERAPY,1,E0389,1902.17,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
MCH/FP,2,E0190,88.77,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
CASUALTY,1,E0034,13.59,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
HDU,2,E0154,200,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
ORTHOPAEDIC TECHNOLOGY,1,E0308,9.06,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
EYE UNIT,1,E0138,860.51,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
LABORATORY,2,E0183,342.39,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
PHARMACY,2,E0352,135.87,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
MATERNITY,1,E0227,634.06,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
HDU,2,E0151,407.61,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
LABORATORY,2,E0202,3115.1,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
CASUALTY,1,E0036,40.76,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
ORTHOPAEDIC TECHNOLOGY,1,E0298,344.2,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
DENTAL UNIT,1,E0094,271.74,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
OUT PATIENT DEPARTMENT,5,E0338,223.55,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
OCCUPATIONAL THERAPY,2,E0291,31.7,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
CASUALTY,1,E0049,2401.43,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
WARD,2,E0217,40.76,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
X - RAY,2,E0480,31702.9,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
CASUALTY,1,E0037,58.88,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
THEATRE,1,E0226,634.06,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
X - RAY,1,E0466,1811.59,M000000971,2021-05-28,DE_HOSP_4,2021-05-28 13:32:32.043
EYE UNIT,1,E0139,7246.38,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
OUT PATIENT DEPARTMENT,2,E0038,333.06,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
DENTAL LAB,3,E0058,5.89,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
CASUALTY,3,E0009,43.48,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
MCH/FP,3,E0237,16.3,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
MCH/FP,2,E0029,200,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
THEATRE,3,E0405,3842.02,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
ICU,1,E0040,226.45,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
ORTHOPAEDIC TECHNOLOGY,1,E0316,543.48,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
MINOR THEATRE,1,E0019,86.05,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
CASUALTY,1,E0039,184.13,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
DENTAL LAB,1,E0066,11.32,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
DENTAL LAB,1,E0083,452.9,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
MCH/FP,4,E0235,3.62,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
THEATRE,3,E0398,22.64,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
LABORATORY,2,E0188,9.06,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
MATERNITY,1,E0226,634.06,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
OUT PATIENT DEPARTMENT,3,E0019,86.05,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
OUT PATIENT DEPARTMENT,5,E0036,40.76,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
"THEATRE, MATERNITY",1,E0029,200,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
WARD,2,E0032,4.08,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
CASUALTY,2,E0032,4.08,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
WARD,1,E0455,88.77,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
CASUALTY,4,E0019,86.05,M000000972,2021-05-28,FR_HOSP_1,2021-05-28 14:45:45.143
CASUALTY,2,E0033,10.87,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
PHSYSIOTHERAPY,1,E0384,724.64,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
OUT PATIENT DEPARTMENT,7,E0237,16.3,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
"THEATRE, MATERNITY",1,E0426,3842.02,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
EYE UNIT,1,E0141,1086.96,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
OCCUPATIONAL THERAPY,4,E0273,5.43,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
THEATRE,1,E0408,7069.31,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
ICU,2,E0044,6723.52,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
DENTAL LAB,2,E0068,18.12,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
DENTAL UNIT,1,E0098,1389.81,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
OCCUPATIONAL THERAPY,1,E0298,344.2,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
MATERNITY,13,E0210,135.87,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
MATERNITY,2,E0216,4182.97,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
MCH/FP,1,E0003,5.43,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
THEATRE,2,E0157,241.67,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
EYE UNIT,1,E0135,271.74,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
WARD,1,E0025,59.78,M000000973,2021-05-28,DE_HOSP_1,2021-05-28 15:23:23.330
THEATRE,1,E0395,163.04,M000000974,2021-05-28,DE_HOSP_2,2021-05-28 16:15:15.137
LABORATORY,2,E0195,1086.96,M000000974,2021-05-28,DE_HOSP_2,2021-05-28 16:15:15.137
HDU,1,E0009,43.48,M000000974,2021-05-28,DE_HOSP_2,2021-05-28 16:15:15.137
WARD,1,E0029,200,M000000974,2021-05-28,DE_HOSP_2,2021-05-28 16:15:15.137
PHSYSIOTHERAPY,2,E0385,844.2,M000000974,2021-05-28,DE_HOSP_2,2021-05-28 16:15:15.137
CSSD,1,E0052,181.16,M000000974,2021-05-28,DE_HOSP_2,2021-05-28 16:15:15.137
LABORATORY,2,E0179,58.88,M000000974,2021-05-28,DE_HOSP_2,2021-05-28 16:15:15.137
X - RAY,1,E0485,5434.78,M000000974,2021-05-28,DE_HOSP_2,2021-05-28 16:15:15.137
DENTAL LAB,7,E0059,18.12,M000000974,2021-05-28,DE_HOSP_2,2021-05-28 16:15:15.137
OCCUPATIONAL THERAPY,2,E0286,12.68,M000000975,2021-05-28,FR_HOSP_10,2021-05-28 17:21:21.780
PHSYSIOTHERAPY,1,E0386,1512.68,M000000975,2021-05-28,FR_HOSP_10,2021-05-28 17:21:21.780
CSSD,9,E0050,28.82,M000000975,2021-05-28,FR_HOSP_10,2021-05-28 17:21:21.780
MCH/FP,2,E0251,181.16,M000000975,2021-05-28,FR_HOSP_10,2021-05-28 17:21:21.780
X - RAY,1,E0468,27.17,M000000975,2021-05-28,FR_HOSP_10,2021-05-28 17:21:21.780
X - RAY,2,E0474,1086.96,M000000975,2021-05-28,FR_HOSP_10,2021-05-28 17:21:21.780
ICU,1,E0049,2401.43,M000000975,2021-05-28,FR_HOSP_10,2021-05-28 17:21:21.780
ORTHOPAEDIC TECHNOLOGY,2,E0305,90.58,M000000975,2021-05-28,FR_HOSP_10,2021-05-28 17:21:21.780
OCCUPATIONAL THERAPY,2,E0296,90.58,M000000976,2021-05-28,US_HOSP_7,2021-05-28 10:28:28.703
MATERNITY,5,E0009,43.48,M000000976,2021-05-28,US_HOSP_7,2021-05-28 10:28:28.703
DENTAL LAB,1,E0073,135.87,M000000976,2021-05-28,US_HOSP_7,2021-05-28 10:28:28.703
THEATRE,2,E0035,17.21,M000000976,2021-05-28,US_HOSP_7,2021-05-28 10:28:28.703
CASUALTY,2,E0035,17.21,M000000976,2021-05-28,US_HOSP_7,2021-05-28 10:28:28.703
X - RAY,1,E0480,31702.9,M000000976,2021-05-28,US_HOSP_7,2021-05-28 10:28:28.703
ORTHOPAEDIC TECHNOLOGY,1,E0322,905.8,M000000976,2021-05-28,US_HOSP_7,2021-05-28 10:28:28.703
WARD,1,E0040,226.45,M000000976,2021-05-28,US_HOSP_7,2021-05-28 10:28:28.703
DENTAL UNIT,10,E0089,4.08,M000000977,2021-05-28,DE_HOSP_8,2021-05-28 11:12:12.717
X - RAY,2,E0480,31702.9,M000000977,2021-05-28,DE_HOSP_8,2021-05-28 11:12:12.717
MATERNITY,1,E0228,1411.23,M000000977,2021-05-28,DE_HOSP_8,2021-05-28 11:12:12.717
WARD,1,E0251,181.16,M000000977,2021-05-28,DE_HOSP_8,2021-05-28 11:12:12.717
PHSYSIOTHERAPY,2,E0383,498.19,M000000977,2021-05-28,DE_HOSP_8,2021-05-28 11:12:12.717
PHSYSIOTHERAPY,1,E0391,5778.99,M000000978,2021-05-28,FR_HOSP_3,2021-05-28 12:51:51.453
OCCUPATIONAL THERAPY,1,E0280,22.64,M000000978,2021-05-28,FR_HOSP_3,2021-05-28 12:51:51.453
X - RAY,1,E0483,79710.14,M000000978,2021-05-28,FR_HOSP_3,2021-05-28 12:51:51.453
PHARMACY,1,E0350,13.59,M000000978,2021-05-28,FR_HOSP_3,2021-05-28 12:51:51.453
HDU,1,E0157,241.67,M000000979,2021-05-28,FR_HOSP_2,2021-05-28 13:51:51.670
MATERNITY,4,E0151,407.61,M000000979,2021-05-28,FR_HOSP_2,2021-05-28 13:51:51.670
WARD,1,E0033,10.87,M000000979,2021-05-28,FR_HOSP_2,2021-05-28 13:51:51.670
OUT PATIENT DEPARTMENT,1,E0034,13.59,M000000979,2021-05-28,FR_HOSP_2,2021-05-28 13:51:51.670
X - RAY,1,E0486,27173.91,M000000979,2021-05-28,FR_HOSP_2,2021-05-28 13:51:51.670
CASUALTY,1,E0017,31.7,M000000979,2021-05-28,FR_HOSP_2,2021-05-28 13:51:51.670
WARD,1,E0036,40.76,M000000980,2021-05-28,US_HOSP_2,2021-05-28 14:27:27.237
DENTAL UNIT,6,E0088,4.08,M000000980,2021-05-28,US_HOSP_2,2021-05-28 14:27:27.237
CASUALTY,8,E0000,1.36,M000000980,2021-05-28,US_HOSP_2,2021-05-28 14:27:27.237
DENTAL UNIT,1,E0096,452.9,M000000980,2021-05-28,US_HOSP_2,2021-05-28 14:27:27.237
THEATRE,2,E0394,31.7,M000000980,2021-05-28,US_HOSP_2,2021-05-28 14:27:27.237
CASUALTY,2,E0026,108.7,M000000980,2021-05-28,US_HOSP_2,2021-05-28 14:27:27.237
LABORATORY,3,E0184,751.29,M000000980,2021-05-28,US_HOSP_2,2021-05-28 14:27:27.237
MINOR THEATRE,1,E0271,1086.96,M000000981,2021-05-28,DE_HOSP_2,2021-05-28 15:43:43.537
DENTAL UNIT,1,E0095,289.86,M000000981,2021-05-28,DE_HOSP_2,2021-05-28 15:43:43.537
ENT,2,E0106,56.16,M000000981,2021-05-28,DE_HOSP_2,2021-05-28 15:43:43.537
LABORATORY,1,E0192,271.74,M000000981,2021-05-28,DE_HOSP_2,2021-05-28 15:43:43.537
WARD,1,E0037,58.88,M000000981,2021-05-28,DE_HOSP_2,2021-05-28 15:43:43.537
CASUALTY,1,E0045,90.58,M000000982,2021-05-28,DE_HOSP_1,2021-05-28 16:22:22.523
ENT,2,E0105,34.42,M000000982,2021-05-28,DE_HOSP_1,2021-05-28 16:22:22.523
THEATRE,2,E0049,2401.43,M000000982,2021-05-28,DE_HOSP_1,2021-05-28 16:22:22.523
OCCUPATIONAL THERAPY,1,E0283,181.16,M000000982,2021-05-28,DE_HOSP_1,2021-05-28 16:22:22.523
ENT,1,E0114,181.16,M000000982,2021-05-28,DE_HOSP_1,2021-05-28 16:22:22.523
OUT PATIENT DEPARTMENT,3,E0340,135.87,M000000982,2021-05-28,DE_HOSP_1,2021-05-28 16:22:22.523
OCCUPATIONAL THERAPY,2,E0288,13.59,M000000982,2021-05-28,DE_HOSP_1,2021-05-28 16:22:22.523
ENT,1,E0112,163.04,M000000982,2021-05-28,DE_HOSP_1,2021-05-28 16:22:22.523
OCCUPATIONAL THERAPY,2,E0293,45.29,M000000983,2021-05-28,FR_HOSP_7,2021-05-28 17:29:29.047
CASUALTY,1,E0038,135.87,M000000983,2021-05-28,FR_HOSP_7,2021-05-28 17:29:29.047
ORTHOPAEDIC TECHNOLOGY,2,E0301,18.12,M000000984,2021-05-28,DE_HOSP_3,2021-05-28 10:51:51.807
PHSYSIOTHERAPY,2,E0221,407.61,M000000984,2021-05-28,DE_HOSP_3,2021-05-28 10:51:51.807
WARD,1,E0447,181.16,M000000984,2021-05-28,DE_HOSP_3,2021-05-28 10:51:51.807
THEATRE,1,E0039,184.13,M000000985,2021-05-28,DE_HOSP_1,2021-05-28 11:55:55.250
DENTAL LAB,2,E0062,18.12,M000000985,2021-05-28,DE_HOSP_1,2021-05-28 11:55:55.250
ENT,1,E0104,28.82,M000000985,2021-05-28,DE_HOSP_1,2021-05-28 11:55:55.250
PHARMACY,1,E0347,181.16,M000000986,2021-05-28,DE_HOSP_2,2021-05-28 12:01:01.263
MATERNITY,1,E0225,634.06,M000000986,2021-05-28,DE_HOSP_2,2021-05-28 12:01:01.263
MCH/FP,1,E0234,3.62,M000000987,2021-05-28,FR_HOSP_9,2021-05-28 13:10:10.117
EYE UNIT,1,E0129,17.21,M000000987,2021-05-28,FR_HOSP_9,2021-05-28 13:10:10.117
EYE UNIT,1,E0149,10869.57,M000000987,2021-05-28,FR_HOSP_9,2021-05-28 13:10:10.117
PHSYSIOTHERAPY,1,E0360,38.04,M000000987,2021-05-28,FR_HOSP_9,2021-05-28 13:10:10.117
CASUALTY,2,E0030,634.06,M000000988,2021-05-28,US_HOSP_7,2021-05-28 14:33:33.910
ENT,1,E0124,5661.23,M000000989,2021-05-28,FR_HOSP_4,2021-05-28 15:26:26.010
ORTHOPAEDIC TECHNOLOGY,1,E0304,90.58,M000000989,2021-05-28,FR_HOSP_4,2021-05-28 15:26:26.010
OCCUPATIONAL THERAPY,1,E0287,13.59,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
CASUALTY,1,E0045,90.58,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
LABORATORY,1,E0185,299.56,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
X - RAY,2,E0474,1086.96,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
LABORATORY,4,E0179,58.88,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
X - RAY,1,E0175,42572.46,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
OUT PATIENT DEPARTMENT,2,E0340,135.87,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
ENT,1,E0109,108.7,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
PHSYSIOTHERAPY,2,E0384,724.64,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
PHARMACY,1,E0350,13.59,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
DENTAL LAB,1,E0073,135.87,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
PHARMACY,1,E0347,181.16,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
ORTHOPAEDIC TECHNOLOGY,1,E0312,362.32,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
ENT,2,E0104,28.82,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
MCH/FP,2,E0020,344.2,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
ENT,2,E0108,67.93,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
LABORATORY,1,E0183,342.39,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
OUT PATIENT DEPARTMENT,2,E0237,16.3,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
OUT PATIENT DEPARTMENT,2,E0217,40.76,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
DENTAL LAB,2,E0058,5.89,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
DENTAL LAB,1,E0084,543.48,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
OCCUPATIONAL THERAPY,1,E0284,2.72,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
CASUALTY,2,E0032,4.08,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
CSSD,3,E0051,1358.7,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
X - RAY,2,E0480,31702.9,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
DENTAL UNIT,1,E0097,634.06,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
MINOR THEATRE,2,E0237,16.3,M000000990,2021-05-29,US_HOSP_4,2021-05-29 16:03:03.087
PHSYSIOTHERAPY,1,E0391,5778.99,M000000991,2021-05-29,DE_HOSP_6,2021-05-29 17:35:35.337
OCCUPATIONAL THERAPY,1,E0274,9.06,M000000991,2021-05-29,DE_HOSP_6,2021-05-29 17:35:35.337
PHARMACY,3,E0348,22.64,M000000991,2021-05-29,DE_HOSP_6,2021-05-29 17:35:35.337
LABORATORY,3,E0180,588.77,M000000991,2021-05-29,DE_HOSP_6,2021-05-29 17:35:35.337
LABORATORY,8,E0177,299.56,M000000991,2021-05-29,DE_HOSP_6,2021-05-29 17:35:35.337
MATERNITY,1,E0208,4690.6,M000000991,2021-05-29,DE_HOSP_6,2021-05-29 17:35:35.337
PHSYSIOTHERAPY,1,E0381,407.61,M000000992,2021-05-29,US_HOSP_4,2021-05-29 10:27:27.947
PHSYSIOTHERAPY,2,E0386,1512.68,M000000992,2021-05-29,US_HOSP_4,2021-05-29 10:27:27.947
LABORATORY,2,E0198,1721.01,M000000992,2021-05-29,US_HOSP_4,2021-05-29 10:27:27.947
MCH/FP,1,E0190,88.77,M000000992,2021-05-29,US_HOSP_4,2021-05-29 10:27:27.947
HDU,1,E0027,135.87,M000000992,2021-05-29,US_HOSP_4,2021-05-29 10:27:27.947
ICU,1,E0162,1358.7,M000000992,2021-05-29,US_HOSP_4,2021-05-29 10:27:27.947
